time;X_value;Y_value;Z_value
59,9265;0,45252;-3,28255;1,64247
59,9282;0,3328;-3,0934;1,8412
59,9282;0,3328;-3,0934;1,8412
59,9288;0,11253;-2,71032;2,14766
59,9302;-0,01915;-2,52835;2,2602
59,9321;-0,26816;-2,2147;2,43498
59,9341;-0,5028;-1,91781;2,56906
59,937;-0,60815;-1,78134;2,60737
59,9381;-0,81884;-1,56586;2,66483
59,9458;-0,90504;-1,47248;2,72468
59,9459;-1,36234;-1,16601;2,93059
59,9463;-1,47727;-1,06785;2,96411
59,9464;-1,47727;-1,06785;2,96411
59,9487;-1,65923;-0,9218;2,97608
59,9509;-1,81007;-0,7925;2,91144
59,9544;-1,86753;-0,71828;2,8851
59,9547;-1,98964;-0,58181;2,85398
59,9566;-2,03274;-0,51237;2,84679
59,9588;-2,13569;-0,40703;2,8037
59,9598;-2,27456;-0,38308;2,7199
59,9659;-2,47089;-0,33041;2,73426
59,9659;-2,47089;-0,33041;2,73426
59,9659;-2,51878;-0,3352;2,72708
59,9677;-2,58821;-0,36154;2,71271
59,9701;-2,62891;-0,35675;2,72229
59,9737;-2,61455;-0,30407;2,72229
59,977;-2,59539;-0,22506;2,77975
59,9771;-2,53314;-0,16281;2,83961
59,9781;-2,53314;-0,17957;2,83243
59,9797;-2,52596;-0,17239;2,88031
59,9861;-2,5092;-0,27055;2,82764
59,9863;-2,5092;-0,27055;2,82764
59,9863;-2,53075;-0,36154;2,8013
59,9877;-2,4661;-0,4166;2,74623
59,9906;-2,40864;-0,45012;2,7199
59,9924;-2,27935;-0,51956;2,63849
59,9945;-2,20752;-0,56026;2,59061
59,9958;-2,09978;-0,68237;2,50681
59,9977;-2,08062;-0,86433;2,43977
59,9997;-2,07344;-0,96489;2,41343
60,0067;-1,97049;-1,44135;2,2171
60,0068;-1,94655;-1,57304;2,1333
60,0071;-1,94655;-1,57304;2,1333
60,0079;-1,89627;-1,82444;1,92979
60,01;-1,88429;-1,95133;1,81247
60,012;-1,85317;-2,23386;1,60416
60,0139;-1,8388;-2,5523;1,32882
60,016;-1,81486;-2,70792;1,16362
60,018;-1,76458;-3,0527;0,73983
60,0205;-1,68796;-3,47409;0,16042
60,0261;-1,59459;-4,15646;-1,20671
60,0261;-1,59459;-4,42223;-1,20671
60,0261;-1,59459;-4,42223;-1,20671
60,0284;-1,59938;-4,99925;-2,08302
60,0315;-1,56346;-5,62655;-3,13411
60,0331;-1,52994;-5,98808;-3,67282
60,0344;-1,48445;-6,78298;-4,89629
60,0362;-1,36953;-7,59703;-6,43581
60,0383;-1,29291;-8,04476;-7,35282
60,0407;-1,1708;-9,06951;-9,48612
60,0473;-0,60336;-11,35605;-15,62504
60,0474;-0,60336;-11,35605;-15,62504
60,0474;-0,38069;-12,00489;-17,6482
60,0485;-0,09577;-12,69444;-19,79586
60,0506;0,56984;-14,17171;-23,98345
60,0521;1,25699;-15,67771;-27,71134
60,0542;1,59459;-16,40318;-29,16227
60,0618;2,04232;-17,93791;-31,45359
60,0619;1,95133;-19,71685;-33,30436
60,0619;1,68557;-20,72245;-34,07532
60,0665;0,17957;-24,79032;-35,09768
60,0665;0,17957;-24,79032;-35,09768
60,0674;-0,11253;-25,67142;-34,70501
60,0683;-0,26337;-27,21812;-33,15113
60,0703;-0,05746;-27,80471;-31,95639
60,0718;0,74223;-28,50624;-28,91087
60,0757;1,95852;-28,56849;-25,3434
60,0763;2,70074;-28,39371;-23,46629
60,0781;4,28575;-27,73767;-19,74558
60,0796;5,06868;-27,32586;-17,98819
60,0857;7,5707;-24,90285;-12,5029
60,0858;8,02561;-24,10316;-11,53562
60,0862;8,02561;-24,10316;-11,53562
60,0882;8,70319;-22,40562;-10,01046
60,0903;9,29936;-20,50696;-8,84924
60,0923;9,48612;-19,46785;-8,32968
60,0942;9,81653;-17,16216;-7,44141
60,096;9,90512;-15,96742;-7,05353
60,0979;9,76385;-13,66413;-6,21793
60,0996;9,25627;-11,62181;-5,36796
60,1059;7,74069;-8,09504;-3,96731
60,1059;7,74069;-8,09504;-3,96731
60,1061;7,28817;-7,28099;-3,66563
60,1079;6,78777;-6,53637;-3,37593
60,1113;5,66485;-5,24586;-2,88989
60,113;4,4342;-4,71672;-2,55469
60,1146;3,78295;-3,87633;-2,42779
60,1161;2,45413;-3,37114;-2,11893
60,1181;1,78613;-3,25143;-1,87232
60,1203;0,5435;-3,24903;-1,1301
60,1254;-0,85715;-3,56986;1,85317
60,1257;-0,85715;-3,56986;1,85317
60,1258;-0,94813;-3,65366;2,99524
60,1277;-1,15643;-3,9314;5,88992
60,1299;-1,26657;-4,12294;7,67126
60,1318;-1,69754;-4,68799;11,55238
60,1343;-2,05668;-5,12614;13,56596
60,136;-2,97848;-6,10061;17,35131
60,138;-3,91464;-7,08705;20,5333
60,1404;-4,39349;-7,56112;21,73762
60,1464;-6,18441;-9,35204;23,2532
60,1465;-6,53876;-9,75428;22,65223
60,1465;-6,53876;-9,75428;22,65223
60,1482;-7,12057;-10,53002;20,4902
60,1503;-7,45817;-10,80297;19,05124
60,1526;-8,25546;-11,42548;15,91474
60,1544;-9,2012;-12,30897;12,79979
60,1566;-9,75428;-12,85486;11,29619
60,1594;-10,88437;-14,0496;8,22912
60,1618;-12,21798;-15,60109;4,75982
60,1701;-15,63222;-19,6953;-5,59303
60,1701;-15,63222;-19,6953;-5,59303
60,1702;-16,53486;-19,6953;-5,59303
60,1702;-17,51173;-22,29549;-17,92594
60,1702;-18,50535;-24,91482;-31,9923
60,1724;-17,94988;-25,82944;-36,70184
60,174;-14,83732;-26,69856;-38,00433
60,1764;-11,2076;-26,3035;-31,35063
60,1781;-9,76385;-25,8438;-26,66983
60,1802;-7,9442;-24,43836;-16,42472
60,1857;-6,40469;-20,69372;-0,33999
60,1857;-6,40469;-20,69372;-0,33999
60,1865;-6,16047;-19,68094;1,925
60,1882;-5,88752;-18,63704;3,52916
60,1952;-5,3129;-16,42472;5,32247
60,1952;-4,78616;-14,24594;6,17483
60,1953;-4,58264;-13,25949;6,42623
60,1958;-4,35997;-11,57392;6,62256
60,1985;-4,25463;-10,06074;6,75425
60,2007;-4,18519;-9,35204;6,85241
60,2069;-3,77098;-6,92185;7,16606
60,2069;-3,77098;-6,92185;7,16606
60,2069;-3,65606;-6,38553;7,26184
60,2088;-3,48128;-5,43261;7,45577
60,21;-3,37353;-5,0184;7,64971
60,2129;-3,02157;-4,26181;8,20279
60,2141;-2,62413;-3,67521;8,70558
60,2162;-2,43019;-3,46212;8,89473
60,2182;-1,9657;-3,18917;9,21317
60,22;-1,68796;-3,12692;9,35443
60,2373;-0,76617;-3,57944;9,8285
60,2373;-0,56744;-3,8045;9,96497
60,2373;-0,56744;-3,8045;9,96497
60,2373;-0,27295;-4,38392;10,17088
60,2374;0,11014;-5,17403;9,8716
60,2374;0,34238;-5,57387;9,56273
60,2374;0,7111;-6,34722;8,82769
60,2374;1,00081;-6,76143;7,97772
60,2398;1,17319;-7,55873;7,52042
60,2403;1,56346;-8,28658;6,58665
60,2466;2,40385;-9,56034;5,02079
60,2466;2,40385;-9,56034;5,02079
60,2466;2,61215;-9,89554;4,67841
60,2482;2,81088;-10,27623;4,35758
60,2504;3,20593;-10,97775;3,87154
60,2534;3,57226;-11,60984;3,62014
60,2542;3,77098;-11,86603;3,54353
60,2563;4,11097;-12,40713;3,41663
60,2583;4,29533;-12,69205;3,36635
60,2602;4,60898;-13,31217;3,28973
60,2662;5,28656;-14,15256;3,20833
60,2663;5,28656;-14,15256;3,20833
60,2663;5,41824;-14,29143;3,21791
60,2688;5,62655;-14,49255;3,23227
60,2723;5,71992;-14,59071;3,21551
60,2744;5,90907;-14,81577;3,21791
60,2753;5,99287;-14,88042;3,2203
60,2769;6,1054;-14,99295;3,23945
60,2787;6,18441;-15,03365;3,25861
60,2809;6,22511;-15,03126;3,27058
60,2864;6,28497;-15,0145;3,35677
60,2868;6,28497;-15,0145;3,35677
60,2868;6,28497;-15,0145;3,35677
60,2884;6,28018;-14,90915;3,41663
60,2905;6,22751;-14,83493;3,43578
60,293;6,11019;-14,6362;3,43339
60,2949;5,9809;-14,32973;3,31846
60,2963;5,8971;-14,13101;3,15805
60,2989;5,76063;-13,5899;2,28893
60,3003;5,62415;-12,95303;0,86673
60,3058;5,19318;-11,8349;-3,28973
60,3074;5,19318;-11,8349;-3,28973
60,3074;5,03995;-11,54519;-4,45575
60,308;4,87235;-11,23873;-5,53077
60,3103;4,4749;-10,60903;-7,38394
60,312;4,29293;-10,33369;-8,12377
60,3139;4,20195;-9,68724;-9,05275
60,3158;4,31688;-9,00247;-9,49569
60,3179;4,3911;-8,71037;-9,51485
60,3196;4,6401;-8,14772;-9,2826
60,3289;4,99206;-7,25944;-8,13335
60,3289;4,99206;-7,25944;-8,13335
60,329;4,99206;-7,12297;-7,74787
60,329;4,95615;-7,02241;-7,32409
60,3304;4,75742;-6,86199;-6,45497
60,3372;4,35279;-6,72791;-5,60979
60,3372;4,09182;-6,692;-5,17642
60,3372;3,56029;-6,69439;-4,32167
60,3379;3,03594;-6,72791;-3,37114
60,3402;2,7175;-6,72073;-2,94735
60,3468;1,4629;-6,62975;-1,43656
60,3469;1,4629;-6,62975;-1,43656
60,3469;1,20432;-6,57468;-1,09658
60,3496;0,73025;-6,51243;-0,38787
60,3503;0,47885;-6,46933;-0,06704
60,3518;-0,02394;-6,36159;0,51956
60,3545;-0,58181;-6,28258;1,20911
60,3573;-0,88349;-6,2323;1,58501
60,3599;-1,4629;-6,1461;2,26738
60,3605;-2,05189;-6,11977;2,52596
60,3655;-3,18199;-6,13653;2,8444
60,3655;-3,18199;-6,16765;2,82285
60,366;-3,18199;-6,16765;2,82285
60,3674;-3,61296;-6,19159;2,68877
60,3702;-3,90985;-6,2323;2,46371
60,3716;-4,02956;-6,26103;2,32484
60,3736;-4,21871;-6,35441;2,00401
60,3756;-4,36476;-6,50046;1,67839
60,3775;-4,40786;-6,57707;1,53952
60,3794;-4,4318;-6,65608;1,2977
60,3856;-4,39589;-6,97452;0,89306
60,3856;-4,39589;-6,97452;0,89306
60,3868;-4,33843;-7,04875;0,85476
60,388;-4,27857;-7,10621;0,81405
60,3901;-4,16125;-7,28578;0,7518
60,392;-4,09182;-7,41267;0,7111
60,3941;-4,08224;-7,50126;0,68237
60,3961;-4,07506;-7,76703;0,64645
60,3983;-4,02478;-7,92744;0,64885
60,4003;-3,86675;-8,23631;0,70152
60,406;-3,49804;-8,75347;0,86673
60,406;-3,49804;-8,75347;0,86673
60,4061;-3,37353;-8,85403;0,95771
60,4093;-3,06707;-8,96656;1,11094
60,4098;-2,90426;-9,01923;1,18756
60,4117;-2,60258;-9,09346;1,30967
60,4139;-2,43977;-9,12937;1,31925
60,416;-2,12372;-9,17486;1,2953
60,4181;-1,8412;-9,22514;1,24742
60,4209;-1,70712;-9,26105;1,18756
60,4257;-1,18995;-9,59146;0,60096
60,4258;-1,03672;-9,72076;0,36154
60,4258;-1,03672;-9,72076;0,36154
60,428;-0,70871;-9,92427;-0,16042
60,43;-0,32802;-9,98652;-0,62012
60,4324;-0,1269;-10,03441;-0,85476
60,4344;0,26098;-10,03919;-1,32643
60,4364;0,4621;-10,02722;-1,55388
60,4379;0,84997;-9,95539;-1,94176
60,4396;1,19235;-9,85962;-2,25062
60,4466;1,75261;-9,6178;-2,69595
60,4467;1,75261;-9,6178;-2,69595
60,4467;1,89148;-9,52443;-2,77018
60,4488;2,02316;-9,4095;-2,81567
60,4506;2,22189;-9,24669;-2,86834
60,4524;2,28893;-9,22754;-2,89468
60,4547;2,39188;-9,28979;-2,92341
60,456;2,44455;-9,41429;-2,94975
60,4604;2,48765;-9,47893;-2,93778
60,4605;2,61215;-9,56752;-2,89947
60,4664;2,86116;-9,73033;-2,79412
60,4664;2,86116;-9,73033;-2,79412
60,4665;2,91862;-9,79498;-2,77736
60,4678;2,96651;-9,86681;-2,76539
60,47;3,07904;-10,05595;-2,74863
60,4724;3,23945;-10,20919;-2,74863
60,4742;3,31128;-10,28341;-2,7582
60,4755;3,43818;-10,42946;-2,78694
60,4783;3,56268;-10,57791;-2,82524
60,4799;3,62972;-10,6234;-2,86116
60,4853;3,86915;-10,75987;-2,96411
60,4855;3,86915;-10,75987;-2,96411
60,4859;3,92661;-10,78621;-2,99045
60,4877;4,03435;-10,85325;-3,02636
60,4902;4,08942;-10,85564;-3,01679
60,4918;4,21153;-10,8724;-2,95693
60,4943;4,348;-10,89634;-2,85398
60,4962;4,4318;-10,89395;-2,80609
60,4984;4,61377;-10,88198;-2,6768
60,5001;4,78855;-10,87958;-2,49005
60,5064;5,18121;-10,99212;-2,12372
60,5065;5,18121;-10,99212;-2,12372
60,5065;5,18121;-10,99212;-2,12372
60,508;5,39909;-11,0807;-1,98485
60,5103;5,63612;-11,16929;-1,86753
60,5121;5,74147;-11,20999;-1,83401
60,5146;5,94738;-11,30816;-1,77655
60,5164;6,12216;-11,50449;-1,72867
60,5185;6,24666;-11,61942;-1,72388
60,5202;6,49088;-11,7942;-1,72867
60,5256;7,08466;-12,09827;-1,91781
60,5257;7,08466;-12,09827;-1,91781
60,526;7,22592;-12,15094;-1,99922
60,5287;7,35282;-12,2132;-2,0926
60,5312;7,59703;-12,3353;-2,31526
60,5331;7,83646;-12,4215;-2,62173
60,5349;7,92505;-12,45262;-2,79891
60,5363;8,04955;-12,47896;-3,17241
60,539;8,07828;-12,48375;-3,3855
60,5405;8,05674;-12,49333;-3,8476
60,5461;7,79336;-12,35446;-4,77418
60,5461;7,79336;-12,35446;-4,77418
60,5461;7,66407;-12,28981;-4,96573
60,5484;7,34803;-12,16292;-5,37515
60,5508;7,18043;-12,07433;-5,5619
60,5525;6,80932;-11,85884;-5,854
60,5549;6,37356;-11,7535;-5,95935
60,556;6,16526;-11,56195;-6,04554
60,5583;5,92822;-11,39675;-6,03836
60,5603;5,78696;-11,28182;-6,01442
60,5664;5,43022;-10,97536;-5,50204
60,5665;5,36796;-10,94184;-5,32966
60,5665;5,36796;-10,94184;-5,32966
60,5681;5,27938;-10,94184;-4,94418
60,5703;5,17882;-10,98733;-4,5994
60,5721;5,11896;-11,0424;-4,45575
60,5808;4,92981;-11,20042;-4,2235
60,5808;4,88671;-11,31774;-4,15886
60,5808;4,99446;-11,65533;-4,10858
60,5808;4,9346;-11,97616;-4,24505
60,5869;4,84841;-12,60586;-4,8939
60,587;4,84841;-12,60586;-4,8939
60,587;4,7694;-12,76149;-5,07107
60,5881;4,63292;-12,91232;-5,23867
60,5902;4,57306;-13,27147;-5,64809
60,5918;4,52039;-13,40554;-5,88034
60,5946;4,3504;-13,55399;-6,22751
60,5959;4,35519;-13,60427;-6,55552
60,5982;4,38392;-13,60427;-6,6513
60,5999;4,46293;-13,58033;-6,6058
60,6066;4,78376;-13,41033;-5,84921
60,607;4,78376;-13,41033;-5,84921
60,607;4,82446;-13,34808;-5,53796
60,6081;4,95615;-13,30259;-5,23388
60,6107;5,36078;-13,24992;-4,67841
60,612;5,74387;-13,24513;-4,15646
60,6137;5,89949;-13,24034;-3,91943
60,6157;6,19638;-13,29541;-3,53874
60,6177;6,4813;-13,37442;-3,27776
60,6198;6,56989;-13,42709;-3,18678
60,6253;6,70636;-13,61385;-2,9689
60,6253;6,60341;-13,61385;-2,9689
60,6259;6,60341;-13,633;-2,99524
60,6278;6,21075;-13,5492;-3,18439
60,63;6,10301;-13,48216;-3,40945
60,632;5,85879;-13,40554;-3,85718
60,6342;5,58584;-13,33132;-4,09182
60,636;5,46613;-13,30499;-4,13252
60,6383;5,32726;-13,29062;-4,02956
60,64;5,28177;-13,32653;-3,73267
60,6478;5,40388;-13,55399;-2,68159
60,6478;5,40388;-13,55399;-2,68159
60,6478;5,40388;-13,55399;-2,68159
60,6489;5,55951;-13,73356;-1,78134
60,651;5,6864;-13,91792;-0,56026
60,6524;5,71753;-14,00651;0,15323
60,6549;5,90189;-14,23875;1,77176
60,656;6,17962;-14,44227;3,65127
60,6585;6,27539;-14,54761;4,61856
60,6596;6,42863;-14,77746;6,62017
60,6658;6,07188;-15,48138;9,9099
60,6658;6,07188;-15,48138;9,9099
60,6662;5,82766;-15,69208;10,51326
60,6683;5,5212;-15,90996;11,03521
60,6706;4,78616;-16,38642;11,72476
60,6723;3,93379;-16,85809;11,98574
60,6746;3,48128;-17,08794;12,02644
60,6765;2,48286;-17,54764;11,78941
60,6788;1,44135;-17,75355;11,58111
60,68;0,90264;-18,17255;10,93226
60,6863;-1,33601;-19,0273;8,78938
60,6878;-1,33601;-19,0273;8,78938
60,6878;-1,91063;-19,25236;8,12856
60,6881;-3,04552;-19,74319;6,61059
60,6902;-3,60578;-20,00417;5,77739
60,6989;-4,66884;-20,49739;4,09421
60,699;-5,66485;-20,75597;2,35118
60,699;-6,11737;-21,27074;1,44375
60,699;-6,91706;-21,71128;-0,35435
60,6999;-7,21874;-21,90043;-1,20193
60,7062;-7,39113;-22,08718;-3,84521
60,7062;-7,21156;-21,99142;-4,32645
60,7062;-7,21156;-21,99142;-4,32645
60,7089;-6,80692;-21,73762;-5,10699
60,7127;-6,40229;-21,47904;-5,71513
60,7127;-6,22751;-21,35693;-5,97372
60,7144;-5,95217;-21,14863;-6,35201
60,716;-5,84921;-21,04807;-6,46694
60,7187;-5,70795;-20,83977;-6,57468
60,7206;-5,72232;-20,62189;-6,49088
60,7258;-6,05991;-20,11191;-5,62415
60,7258;-6,05991;-20,11191;-5,62415
60,7258;-6,22033;-19,97065;-5,2698
60,7278;-6,36638;-19,80305;-4,89869
60,73;-6,62735;-19,41757;-4,15167
60,7317;-6,7351;-19,21406;-3,74943
60,7342;-6,91706;-18,77111;-2,98805
60,7359;-7,11578;-18,33775;-2,28174
60,738;-7,21156;-18,11748;-1,90105
60,7402;-7,40789;-17,67693;-1,18756
60,7453;-7,42943;-16,57796;-0,26816
60,7455;-7,42943;-16,57796;-0,26816
60,7463;-7,40549;-16,26192;-0,10056
60,7478;-7,33127;-15,94348;0,19394
60,7502;-7,29536;-15,29942;0,33999
60,7521;-7,26184;-14,6793;0,52435
60,7544;-7,23071;-14,3848;0,52195
60,7561;-6,99847;-13,71919;0,35675
60,7585;-6,62256;-12,99373;0,15563
60,7606;-6,34962;-12,63459;0,07662
60,7656;-4,21632;-11,3345;-0,08859
60,7656;-3,53634;-11,3345;-0,08859
60,7661;-3,53634;-11,09746;-0,04549
60,7682;-2,49962;-10,64734;-0,01197
60,7702;-2,19555;-10,48213;-0,05028
60,7724;-2,03753;-10,22355;0,0407
60,7742;-2,14048;-9,84286;0,419
60,7766;-2,16682;-9,60344;0,68955
60,7788;-2,09738;-9,04078;1,35516
60,7806;-1,76458;-8,48531;2,20513
60,7857;-0,58899;-7,7359;2,99524
60,7857;-0,58899;-7,7359;2,99524
60,7867;-0,28492;-7,7359;2,99524
60,7885;-0,02155;-7,4869;2,9282
60,7902;0,35196;-7,20916;2,70792
60,7919;0,48843;-7,09424;2,58342
60,7948;0,838;-6,92185;2,32245
60,7961;1,30967;-6,72312;2,03034
60,799;1,57543;-6,63214;1,90824
60,8005;2,13809;-6,43581;1,70951
60,8058;3,0934;-5,91386;1,46051
60,8058;3,0934;-5,91386;1,46051
60,8059;3,3448;-5,78936;1,3791
60,8079;3,66563;-5,66246;1,2953
60,81;4,23308;-5,46852;1,16362
60,8119;4,67362;-5,3129;1,16601
60,8149;4,8915;-5,2698;1,1708
60,8158;5,27219;-5,23149;1,07982
60,8179;5,71753;-5,186;0,97926
60,8196;5,97611;-5,05192;0,93856
60,8314;6,65608;-4,82207;0,97208
60,8315;6,81171;-4,77658;1,01757
60,8315;6,81171;-4,77658;1,01757
60,8315;7,02001;-4,77897;1,13728
60,8315;7,02001;-4,8101;1,15883
60,8321;6,9434;-4,85559;1,09179
60,8377;6,85481;-4,92263;0,92419
60,8377;6,72791;-4,9753;0,83321
60,8379;6,37835;-5,08783;0,65124
60,8401;6,16286;-5,1429;0,57223
60,8477;5,12375;-5,41106;0,32083
60,8485;4,85798;-5,45655;0,28252
60,8485;4,85798;-5,45655;0,28252
60,8485;4,35279;-5,56669;0,22506
60,8501;3,93619;-5,69837;0,20112
60,8521;3,75901;-5,76302;0,22267
60,8538;3,39029;-5,82527;0,30168
60,8556;3,21072;-5,82527;0,34238
60,8577;2,82285;-5,79893;0,39745
60,8597;2,4254;-5,7295;0,42379
60,866;1,75021;-5,42543;0,58899
60,8663;1,75021;-5,42543;0,58899
60,8663;1,56825;-5,32008;0,63209
60,868;1,38868;-5,20994;0,68716
60,8699;1,11094;-4,99446;0,81645
60,872;0,92419;-4,85798;0,89067
60,874;0,86433;-4,54912;1,07982
60,8761;0,68955;-4,2666;1,30967
60,8784;0,60096;-4,10618;1,45572
60,8797;0,36393;-3,78535;1,74782
60,8858;-0,13887;-3,11974;2,43258
60,8858;-0,13887;-3,11974;2,43258
60,8859;-0,25379;-2,9713;2,58821
60,8884;-0,51477;-2,71032;2,87074
60,891;-0,6704;-2,60497;2,98327
60,893;-0,94095;-2,38709;3,17481
60,8947;-1,07264;-2,28174;3,25382
60,8963;-1,34798;-2,10936;3,41902
60,8991;-1,5874;-1,94415;3,53156
60,9001;-1,69754;-1,8819;3,57226
60,9067;-2,0064;-1,63768;3,64169
60,9067;-2,02556;-1,52515;3,65127
60,9067;-2,02556;-1,52515;3,65127
60,909;-2,02556;-1,27375;3,7207
60,9106;-2,06147;-1,14925;3,78056
60,9119;-2,19316;-1,01278;3,84521
60,9156;-2,34878;-0,95532;3,90267
60,9174;-2,42301;-0,91701;3,95774
60,9189;-2,57385;-0,79011;4,08463
60,9201;-2,70074;-0,69195;4,13491
60,9275;-2,97369;-0,52195;4,30969
60,9275;-2,97369;-0,52195;4,30969
60,9275;-2,97369;-0,52195;4,30969
60,9291;-3,10059;-0,49322;4,36237
60,9304;-3,29931;-0,52674;4,38152
60,932;-3,39987;-0,55068;4,39349
60,9344;-3,50282;-0,53871;4,43659
60,9364;-3,57226;-0,46449;4,518
60,9385;-3,64169;-0,43097;4,54433
60,94;-3,72789;-0,4166;4,53476
60,9486;-3,95295;-0,43097;4,32645
60,9486;-3,95295;-0,43097;4,32645
60,9487;-4,03196;-0,4597;4,22829
60,9496;-4,10618;-0,48843;4,11815
60,9503;-4,2642;-0,56744;3,87394
60,9527;-4,4318;-0,69195;3,63211
60,9542;-4,49884;-0,76377;3,52677
60,9561;-4,57306;-0,93377;3,27776
60,958;-4,56828;-1,09418;3,00481
60,962;-4,53955;-1,17559;2,87313
60,9657;-4,19238;-1,60656;2,42301
60,9658;-4,19238;-1,60656;2,42301
60,9658;-4,02956;-1,69275;2,28174
60,9677;-3,62014;-1,86753;1,93218
60,9697;-3,3855;-1,95373;1,69754
60,9719;-2,8851;-2,14288;1,1277
60,974;-2,44455;-2,43977;0,56505
60,9762;-2,24583;-2,64089;0,30647
60,9778;-1,83162;-3,04312;-0,28492
60,9799;-1,6329;-3,25382;-0,64167
60,986;-1,0056;-4,27378;-2,20752
60,986;-0,89546;-4,56109;-2,593
60,986;-0,89546;-4,56109;-2,593
60,9877;-0,65124;-5,13572;-3,4693
60,99;-0,31844;-5,74387;-4,62095
60,9916;-0,19154;-6,07906;-5,29135
60,9937;0,01197;-6,84284;-6,92664
60,996;0,0838;-7,2786;-7,9059
60,9982;0,27774;-8,24588;-10,49411
61,0001;0,47407;-9,42387;-14,31776
61,0063;0,98644;-12,45502;-24,11514
61,0063;0,98644;-12,45502;-24,11514
61,0063;1,2139;-13,26189;-26,20294
61,0079;1,49882;-14,0496;-28,02259
61,0097;2,2578;-15,50532;-31,04656
61,0121;2,91144;-16,18051;-33,25169
61,0159;3,05988;-17,69608;-34,13278
61,0166;2,84919;-19,48461;-35,78722
61,0182;2,41103;-20,56922;-36,68269
61,0207;1,35516;-23,00419;-38,51431
61,026;0,2514;-28,15907;-40,59732
61,026;0,2514;-28,15907;-40,59732
61,026;0,35435;-29,44;-40,35071
61,0282;1,25939;-31,4057;-37,75293
61,0296;2,10936;-32,00427;-35,34428
61,0321;4,10379;-32,44961;-28,76721
61,0343;5,12375;-32,35862;-25,07045
61,036;6,96973;-31,75287;-17,82298
61,0386;8,38236;-30,67784;-11,54998
61,0405;8,84445;-29,95956;-9,04078
61,0457;10,03441;-25,96591;-3,40226
61,0457;10,12539;-24,79511;-2,8013
61,0465;10,12539;-24,79511;-2,8013
61,0482;10,08947;-22,31464;-2,17161
61,0502;10,01525;-21,0361;-2,08541
61,0521;9,67048;-18,40718;-2,09499
61,0541;9,2012;-15,75433;-2,25062
61,0559;8,84445;-14,45424;-2,29372
61,0581;7,95857;-11,99771;-2,2602
61,0601;6,99128;-9,75428;-2,18837
61,0666;4,22111;-6,18202;-1,43417
61,0678;4,22111;-6,18202;-1,43417
61,0679;3,40945;-5,5188;-1,22587
61,0683;2,57624;-4,94897;-1,01038
61,0698;0,90743;-4,06308;-0,42139
61,0724;0,11014;-3,75183;-0,00718
61,0741;-1,31446;-3,33283;1,07024
61,0761;-2,38949;-3,13171;2,64089
61,0827;-2,82524;-3,11974;3,69437
61,0827;-3,44776;-3,20115;6,41666
61,0864;-4,47011;-3,99604;13,32893
61,0864;-4,47011;-3,99604;13,32893
61,0864;-4,86756;-4,3911;15,18928
61,0892;-5,33923;-4,86756;17,00414
61,0901;-6,51003;-5,97372;20,08557
61,0924;-7,85083;-7,38394;22,02733
61,0942;-8,48292;-8,15729;22,48224
61,0973;-9,62259;-9,77104;22,47985
61,0978;-10,51326;-11,50449;20,98582
61,0997;-10,89395;-12,35446;19,6953
61,1055;-11,88997;-14,53804;12,68487
61,1056;-12,0456;-15,04802;10,73353
61,1057;-12,0456;-15,04802;10,73353
61,1078;-12,49572;-16,0584;6,692
61,1102;-12,85726;-16,70246;4,53715
61,1122;-13,8844;-18,25874;-0,48364
61,1139;-14,77986;-19,70728;-7,03917
61,1159;-15,10069;-20,37528;-11,24351
61,1177;-15,21322;-21,41439;-20,67456
61,1198;-14,9307;-21,71607;-25,15186
61,1256;-11,10704;-21,4934;-28,98749
61,1256;-9,94342;-21,12947;-26,19815
61,1261;-9,94342;-21,12947;-26,19815
61,128;-8,15251;-20,25078;-18,83576
61,1307;-7,19719;-19,26673;-10,68086
61,132;-6,96973;-18,71126;-6,90748
61,134;-6,7758;-17,52849;-0,74462
61,1356;-6,69439;-16,87485;3,23467
61,138;-6,61059;-15,41913;4,50363
61,1401;-6,34483;-13,85088;6,0216
61,1453;-5,91865;-11,02564;6,9003
61,1453;-5,91865;-11,02564;6,9003
61,1459;-5,83485;-10,37439;6,95537
61,1481;-5,7295;-9,75906;7,0272
61,1507;-5,42543;-8,64094;7,22113
61,1528;-5,12135;-7,64492;7,48929
61,1542;-4,9346;-7,19001;7,67844
61,1556;-4,52518;-6,33046;8,18124
61,158;-4,29054;-5,94738;8,47094
61,1601;-3,90746;-5,45655;9,08627
61,1657;-3,3472;-5,29853;9,96737
61,1658;-3,3472;-5,29853;9,96737
61,1661;-3,06707;-5,20994;10,11821
61,1678;-2,43737;-5,13572;10,24989
61,1699;-2,07823;-5,16924;10,30975
61,1731;-1,36474;-5,39909;10,41031
61,1742;-1,03672;-5,58824;10,41988
61,1757;-0,35675;-6,00963;10,47495
61,1786;0,4166;-6,38314;10,44383
61,1813;0,8356;-6,50285;10,37679
61,1857;2,26977;-7,41267;9,06951
61,1857;2,26977;-7,75745;9,06951
61,1864;2,26977;-7,75745;9,06951
61,1882;2,65046;-8,42785;8,32729
61,1918;3,01439;-8,73192;7,93702
61,1938;3,12453;-9,44302;7,03917
61,1939;3,26579;-10,26665;6,15089
61,1956;3,29692;-10,69762;5,70795
61,1983;3,32325;-11,5428;4,90826
61,2006;3,3472;-12,32573;4,27857
61,2069;3,61536;-13,31696;3,46452
