time;X_value;Y_value;Z_value
3,6546;0,14605;-9,8668;0,77812
3,6566;0,22505;-9,89314;0,76614
3,6587;0,2873;-9,9099;0,71347
3,6609;0,32322;-9,90272;0,69192
3,6656;0,35913;-9,9937;0,48602
3,6656;0,35913;-9,9937;0,48602
3,6671;0,35434;-10,02961;0,43096
3,6687;0,3711;-10,01764;0,33998
3,671;0,39025;-9,98412;0,30167
3,6725;0,39025;-9,94102;0,22027
3,6751;0,37589;-9,91708;0,13168
3,6763;0,38786;-9,91948;0,10056
3,6779;0,43574;-9,88835;0,04788
3,6803;0,45969;-9,86202;0,03831
3,6856;0,56024;-9,56992;0,15083
3,6856;0,56024;-9,56992;0,15083
3,6868;0,55785;-9,52443;0,18435
3,6887;0,50278;-9,47176;0,23703
3,6913;0,40223;-9,45979;0,25139
3,6935;0,34477;-9,43585;0,25139
3,6952;0,23224;-9,44064;0,23703
3,6965;0,10774;-9,4574;0,2083
3,6987;0,04549;-9,48852;0,19632
3,7008;-0,07661;-9,54598;0,15802
3,7053;-0,20351;-9,60823;0,11013
3,7054;-0,20351;-9,60823;0,11013
3,7069;-0,21069;-9,56274;0,14365
3,7083;-0,22505;-9,57232;0,11013
3,7106;-0,30167;-9,67048;-0,03591
3,7125;-0,3735;-9,74949;-0,18914
3,7149;-0,39983;-9,77343;-0,25139
3,7158;-0,44532;-9,82371;-0,37828
3,718;-0,46926;-9,84047;-0,44293
3,7208;-0,47405;-9,85723;-0,54588
3,7257;-0,40701;-9,87159;-0,67277
3,7257;-0,40701;-9,87159;-0,67277
3,7291;-0,37828;-9,89075;-0,69432
3,738;-0,33758;-9,92905;-0,73023
3,7381;-0,32322;-9,9506;-0,75417
3,7381;-0,26097;-9,9913;-0,7853
3,7381;-0,17717;-9,9937;-0,79009
3,7381;-0,12929;-9,96497;-0,7422
3,7381;-0,02873;-9,90032;-0,64643
3,7407;-0,00718;-9,86202;-0,58897
3,747;0,0407;-9,76385;-0,34955
3,747;0,0407;-9,76385;-0,34955
3,747;0,05746;-9,75188;-0,28012
3,752;0,05028;-9,73273;-0,13647
3,752;0,02155;-9,74709;-0,00479
3,752;0;-9,77343;0,05986
3,7551;-0,05267;-9,84286;0,18196
3,7572;-0,04788;-9,8668;0,22745
3,7585;-0,00239;-9,89075;0,30646
3,7598;0,05028;-9,92187;0,38068
3,7652;0,14126;-9,9506;0,4549
3,7652;0,16999;-9,9506;0,4549
3,7667;0,20351;-9,96736;0,47166
3,7693;0,22505;-9,99609;0,48363
3,7704;0,26336;-10,02482;0,51475
3,7723;0,31125;-10,02003;0,51715
3,7745;0,42377;-10,00088;0,52672
3,7765;0,49081;-9,99609;0,54588
3,7784;0,51954;-10,00088;0,55785
3,7803;0,54588;-9,99609;0,56264
3,7855;0,48123;-10,02482;0,55067
3,7855;0,48123;-10,02243;0,55067
3,7873;0,45969;-10,02482;0,55545
3,7886;0,43335;-10,02243;0,52433
3,7906;0,42138;-10,02961;0,4956
3,7924;0,36152;-10,07031;0,40462
3,7945;0,30406;-10,09665;0,34955
3,7966;0,23703;-10,12298;0,23224
3,7986;0,16281;-10,17326;0,14605
3,8003;0,11732;-10,19481;0,11253
3,8051;0,00958;-10,31931;-0,05986
3,8051;0,00958;-10,31931;-0,05986
3,8064;-0,00958;-10,34804;-0,12929
3,8094;-0,00239;-10,35762;-0,28012
3,8112;0,00718;-10,35283;-0,37589
3,8126;0,0407;-10,3624;-0,61052
3,8149;0,08619;-10,40071;-0,88825
3,8163;0,13168;-10,42944;-1,05584
3,8189;0,21787;-10,51803;-1,42934
3,8207;0,23224;-10,6138;-1,79565
3,825;-0,00958;-10,779;-2,2697
3,8251;-0,00958;-10,779;-2,2697
3,827;-0,15802;-10,82927;-2,38941
3,8289;-0,22266;-10,8197;-2,54025
3,8311;-0,3304;-10,68802;-2,52828
3,8333;-0,36631;-10,61619;-2,45166
3,8347;-0,38786;-10,46057;-2,2314
3,8366;-0,38547;-10,32889;-2,01113
3,8386;-0,35674;-10,26185;-1,89142
3,8407;-0,32801;-10,13496;-1,70228
3,846;-0,35434;-9,91948;-1,32639
3,8469;-0,35434;-9,91948;-1,32639
3,8469;-0,36152;-9,88356;-1,2402
3,8496;-0,3735;-9,85005;-1,16837
3,8503;-0,36152;-9,80216;-1,0343
3,8525;-0,31603;-9,76864;-0,90501
3,8539;-0,2897;-9,77822;-0,84515
3,8565;-0,30646;-9,8692;-0,72305
3,8583;-0,37589;-10,01764;-0,56024
3,8609;-0,41899;-10,11341;-0,45729
3,871;-0,54109;-10,35043;-0,13408
3,871;-0,54109;-10,35043;-0,13408
3,871;-0,59855;-10,37916;-0,02155
3,871;-0,67756;-10,50845;0,09577
3,871;-0,71108;-10,59225;0,11253
3,8723;-0,76136;-10,77421;0,1245
3,8744;-0,7853;-10,92983;0,17478
3,8757;-0,81403;-11,00166;0,22745
3,8805;-0,826;-11,08545;0,39025
3,8805;-0,80685;-11,13573;0,50518
3,8867;-0,79966;-11,27699;0,58179
3,8868;-0,79966;-11,27699;0,58179
3,8868;-0,79727;-11,26741;0,59855
3,8882;-0,7829;-11,21953;0,6201
3,8898;-0,76136;-11,14291;0,67277
3,8925;-0,74939;-11,10461;0,70629
3,8939;-0,71587;-11,01602;0,75657
3,8967;-0,66798;-10,94898;0,80924
3,8984;-0,63925;-10,92025;0,82839
3,9001;-0,55545;-10,84603;0,85473
3,9049;-0,46926;-10,73351;0,81403
3,9049;-0,42856;-10,66886;0,80924
3,9075;-0,38068;-10,58985;0,81642
3,9089;-0,34237;-10,51803;0,826
3,9109;-0,32322;-10,38874;0,85234
3,913;-0,30406;-10,27621;0,89304
3,915;-0,28491;-10,22833;0,87867
3,9165;-0,2466;-10,0751;0,82121
3,9185;-0,18914;-9,97215;0,78769
3,9202;-0,15083;-9,73991;0,66798
3,9252;0,2083;-9,07672;0,48842
3,9287;0,2083;-9,07672;0,48842
3,9287;0,28012;-9,02165;0,42377
3,9287;0,36152;-8,96898;0,29688
3,9314;0,38068;-8,9594;0,21787
3,9344;0,50518;-8,82533;0,05746
3,9355;0,58658;-8,70083;-0,06943
3,9362;0,64165;-8,65055;-0,11253
3,9385;0,72784;-8,64816;-0,19393
3,941;0,75896;-8,66731;-0,22984
3,9445;0,99838;-8,58112;-0,21308
3,9445;0,99838;-8,58112;-0,21308
3,946;1,10133;-8,51647;-0,19393
3,9522;1,30963;-8,39198;-0,1245
3,9522;1,47962;-8,40874;-0,03352
3,9759;1,56581;-8,43507;0,01437
3,977;1,67115;-8,46859;0,11732
3,977;1,71664;-8,47338;0,17717
3,9771;1,78847;-8,49732;0,27054
3,9776;1,92733;-8,44944;0,38547
3,9776;2,05183;-8,4638;0,56743
3,9776;2,04704;-8,49014;0,6608
3,9776;2,04465;-8,52605;0,75896
3,9776;2,03268;-8,57394;0,86191
4,0029;1,98479;-8,65055;1,07021
4,0029;1,97522;-8,69843;1,1564
4,0029;1,9417;-8,78223;1,33836
4,0029;1,8579;-8,88279;1,58975
4,0029;1,79326;-8,95701;1,80044
4,0029;1,61609;-9,17009;2,39899
4,0034;1,18513;-9,61541;3,68468
4,0034;1,18513;-9,61541;3,68468
4,0034;1,06542;-9,69921;3,90494
4,0034;0,85712;-9,87399;4,14915
4,0034;0,77572;-9,92666;4,15155
4,0034;0,65122;-10,02243;3,91452
4,0034;0,63446;-10,07031;3,69425
4,0042;0,62728;-10,11101;3,1388
4,0042;0,68474;-10,10623;2,49476
4,0042;0,72784;-10,08468;2,16675
4,0046;0,91219;-9,9937;0,94571
4,0046;0,91219;-9,9937;0,94571
4,0059;0,94092;-9,9913;0,67995
4,008;1,01754;-9,96018;0,25139
4,0097;1,06063;-9,9506;0,13886
4,0117;1,05584;-9,9937;-0,17957
4,0142;1,01754;-10,02961;-0,62489
4,0157;0,98162;-10,03919;-0,81642
4,0179;0,89543;-10,07271;-1,14682
4,0198;0,79966;-10,09904;-1,34075
4,025;0,65841;-10,06313;-1,44849
4,0251;0,65841;-9,9913;-1,43892
4,0259;0,67756;-9,91469;-1,41497
4,0277;0,73741;-9,81892;-1,39821
4,0302;0,9098;-9,54838;-1,33118
4,0319;0,99838;-9,40472;-1,29047
4,034;1,22104;-9,18206;-1,30484
4,0357;1,43652;-9,00729;-1,30245
4,0378;1,55384;-8,90434;-1,27132
4,0402;1,82438;-8,66492;-1,31681
4,0491;1,92015;-8,53323;-1,30963
4,0491;1,92015;-8,51169;-1,07739
4,0491;1,89142;-8,49014;-0,75896
4,0491;1,84114;-8,48296;-0,41659
4,0508;1,71185;-8,50211;0,18435
4,0525;1,53708;-8,53323;0,71347
4,0546;1,41976;-8,53563;0,95289
4,0564;0,89783;-8,5069;1,45567
4,058;0,11492;-8,47098;1,34794
4,0607;-0,23224;-8,53802;0,9481
4,0647;-0,76614;-9,15333;-0,47166
4,0648;-0,76614;-9,15333;-0,47166
4,0659;-0,73741;-9,31374;-0,63686
4,0678;-0,69911;-9,62499;-0,96007
4,0704;-0,7015;-9,76864;-1,1157
4,0726;-0,80445;-10,01764;-1,36948
4,074;-0,96726;-10,23072;-1,52032
4,0758;-1,08457;-10,33128;-1,56581
4,0779;-1,36709;-10,55155;-1,72622
4,0805;-1,67594;-10,75984;-1,94888
4,0858;-2,04465;-10,97293;-2,09493
4,0858;-2,04465;-10,97293;-2,09493
4,0867;-2,14042;-11,01842;-2,09732
4,0894;-2,29604;-11,09742;-2,03268
4,0899;-2,41096;-11,13094;-1,88903
4,0924;-2,44927;-11,11897;-1,76932
4,0956;-2,45406;-11,07588;-1,49398
4,0977;-2,43011;-11,12376;-1,28808
4,0977;-2,40138;-11,11418;-1,15879
4,1001;-2,32716;-11,04236;-0,84276
4,1061;-2,09732;-10,8197;-0,43814
4,108;-2,00634;-10,76702;-0,35913
4,1081;-1,91057;-10,73111;-0,30885
4,1093;-1,80523;-10,68562;-0,27054
4,1109;-1,60412;-10,61619;-0,17478
4,1121;-1,41018;-10,5276;-0,13647
4,1147;-1,31681;-10,4869;-0,1245
4,1191;-1,14203;-10,40071;-0,1245
4,1196;-0,98402;-10,35043;-0,14126
4,1197;-0,89543;-10,33128;-0,15083
4,1264;-0,56264;-10,22593;-0,23463
4,1264;-0,56264;-10,22593;-0,23463
4,1264;-0,49321;-10,20199;-0,25618
4,1285;-0,33758;-10,1565;-0,28252
4,1301;-0,24421;-10,1565;-0,28491
4,1337;-0,11253;-10,12538;-0,2466
4,1363;0,06464;-10,1589;-0,21787
4,1363;0,12929;-10,1589;-0,18435
4,1381;0,2466;-10,10623;-0,10774
4,1401;0,30167;-10,07989;-0,06704
4,1477;0,41899;-10,13017;-0,03352
4,1477;0,41899;-10,13017;-0,03352
4,1477;0,42856;-10,16129;-0,02634
4,1477;0,47884;-10,23551;-0,00479
4,1497;0,54109;-10,31931;-0,05746
4,1568;0,56503;-10,35762;-0,08859
4,1568;0,60573;-10,42226;-0,09816
4,1568;0,62249;-10,42944;-0,08859
4,1578;0,62489;-10,42465;-0,06704
4,1598;0,577;-10,37438;-0,00479
4,1644;0,4549;-10,32889;0,02394
4,1645;0,42617;-10,32889;0,02394
4,1658;0,39744;-10,33128;-0,02394
4,1677;0,35913;-10,34086;-0,0407
4,1698;0,25618;-10,32889;-0,00958
4,1716;0,14605;-10,31691;0,04549
4,1736;0,09098;-10,31931;0,06225
4,1757;-0,01197;-10,30015;0,06943
4,1778;-0,05746;-10,27621;0,08619
4,1797;-0,13168;-10,25227;0,09816
4,1843;-0,25379;-10,20439;0,08619
4,1843;-0,25379;-10,20439;0,08619
4,1857;-0,27773;-10,19481;0,0838
4,1876;-0,31125;-10,20199;0,07901
4,1898;-0,32801;-10,20918;0,07661
4,1916;-0,35913;-10,22115;0,10534
4,1944;-0,3735;-10,24509;0,11732
4,1958;-0,41659;-10,30494;0,1652
4,1979;-0,4525;-10,3217;0,25379
4,1999;-0,47884;-10,3217;0,31125
4,2048;-0,48123;-10,31213;0,4956
4,2048;-0,48123;-10,31213;0,4956
4,2058;-0,47645;-10,3217;0,51715
4,2077;-0,44532;-10,31931;0,54588
4,2097;-0,43574;-10,3217;0,577
4,2116;-0,42138;-10,30494;0,58179
4,2141;-0,40462;-10,26185;0,58419
4,2156;-0,39744;-10,24509;0,56982
4,2178;-0,39025;-10,20199;0,54348
4,2196;-0,35434;-10,16608;0,48602
4,2242;-0,22027;-10,11101;0,43574
4,2243;-0,22027;-10,11101;0,43574
4,2256;-0,15562;-10,07989;0,4142
4,2278;-0,10774;-10,0751;0,41899
4,2299;0,00958;-10,09904;0,4549
4,2318;0,06704;-10,09665;0,47166
4,2343;0,23224;-10,02961;0,4525
4,2358;0,34716;-9,91948;0,44532
4,2378;0,4118;-9,84765;0,4118
4,2398;0,49081;-9,7016;0,32082
4,2442;0,62489;-9,54838;0,07661
4,2443;0,62489;-9,52204;0,07661
4,246;0,65122;-9,50289;-0,00958
4,248;0,69432;-9,48134;-0,09098
4,2541;0,7039;-9,42148;-0,17478
4,2542;0,79966;-9,45979;-0,33758
4,2542;0,84036;-9,49091;-0,42856
4,2561;0,92416;-9,5388;-0,577
4,2583;0,99359;-9,57711;-0,70868
4,26;1,01514;-9,59865;-0,75657
4,2645;1,03669;-9,76146;-0,96726
4,2645;1,03669;-9,76146;-0,96726
4,2696;1,01275;-9,81174;-1,01514
4,2697;0,98402;-9,88596;-1,03669
4,2697;0,95768;-9,91708;-1,02232
4,2717;0,90022;-9,96018;-0,9505
4,2742;0,84755;-10,02482;-0,83318
4,2757;0,82361;-10,04876;-0,79248
4,2785;0,7853;-10,07031;-0,70868
4,2796;0,71347;-10,11341;-0,62728
4,2843;0,65122;-10,13496;-0,47884
4,2844;0,65122;-10,13496;-0,47884
4,2857;0,60573;-10,11341;-0,41659
4,2879;0,51236;-10,07271;-0,29928
4,2904;0,45011;-10,04637;-0,16759
4,2917;0,41659;-10,03919;-0,11013
4,2941;0,36152;-10,01046;-0,02394
4,2956;0,31125;-9,95778;0,11732
4,2976;0,27773;-9,92666;0,1652
4,2996;0,19872;-9,86441;0,2083
4,3041;0,05507;-9,77582;0,25857
4,3042;0,05507;-9,7447;0,28012
4,3054;0,01915;-9,7016;0,30406
4,3076;-0,00958;-9,65133;0,33279
4,3096;-0,07183;-9,5795;0,38786
4,3116;-0,11492;-9,50289;0,41899
4,3136;-0,12929;-9,44782;0,41659
4,3154;-0,14365;-9,35205;0,39744
4,3176;-0,15323;-9,25628;0,34237
4,3197;-0,14844;-9,20601;0,33279
4,324;0,13408;-8,77984;0,20351
4,324;0,13408;-8,77984;0,20351
4,3254;0,10295;-8,78463;0,21069
4,3275;-0,0407;-8,88518;0,23224
4,3295;-0,10534;-8,94264;0,21308
4,3317;-0,26097;-9,08869;0,1652
4,3338;-0,41659;-9,25149;0,13408
4,3355;-0,49799;-9,3329;0,10295
4,3375;-0,66559;-9,45979;0,07661
4,3395;-0,81882;-9,50289;0,09577
4,3443;-1,01275;-9,63457;0,25379
4,3443;-1,01275;-9,63457;0,25379
4,3455;-1,03908;-9,65133;0,29688
4,3477;-1,06063;-9,6633;0,38068
4,3499;-1,04148;-9,68006;0,40223
4,3516;-1,01754;-9,68245;0,39025
4,3536;-0,89304;-9,68484;0,36631
4,3556;-0,72544;-9,65611;0,26336
4,3576;-0,63446;-9,65133;0,19632
4,3597;-0,47645;-9,65372;0,07661
4,365;-0,31364;-9,67766;-0,06704
4,365;-0,27054;-9,7016;-0,11732
4,3655;-0,22505;-9,71118;-0,15562
4,3716;-0,1652;-9,704;-0,17957
4,3717;-0,06225;-9,72076;-0,2083
4,372;0,02873;-9,75428;-0,20351
4,3741;0,07661;-9,77104;-0,19632
4,3757;0,18196;-9,80455;-0,15802
4,3778;0,22984;-9,81653;-0,12929
4,38;0,31603;-9,88356;-0,07183
4,3852;0,44053;-10,032;0,16281
4,3852;0,44053;-10,032;0,16281
4,3864;0,4549;-10,0751;0,23942
4,3883;0,50996;-10,17805;0,40462
4,39;0,52672;-10,23072;0,47645
4,3918;0,56503;-10,32889;0,60094
4,3938;0,63207;-10,38395;0,72784
4,3981;0,64883;-10,44381;0,79966
4,3981;0,71347;-10,48211;0,92895
4,4001;0,74699;-10,47493;0,9912
4,4046;0,82361;-10,4462;1,16598
4,4047;0,82361;-10,4462;1,16598
4,4058;0,84036;-10,43902;1,18752
4,4078;0,8667;-10,41986;1,21147
4,4097;0,85473;-10,41747;1,17795
4,4117;0,85473;-10,40789;1,14922
4,4138;0,82839;-10,38635;1,10133
4,4156;0,80685;-10,36001;1,08457
4,4177;0,75896;-10,30734;1,04387
4,4199;0,7039;-10,28579;0,97923
4,4245;0,60573;-10,20918;0,8691
4,4245;0,60573;-10,20918;0,8691
4,4255;0,59376;-10,1589;0,79487
4,4278;0,58658;-10,12777;0,75417
4,4297;0,56264;-10,07749;0,69192
4,4316;0,55067;-10,05355;0,65841
4,4338;0,54588;-10,01046;0,59376
4,4359;0,51954;-9,96257;0,51715
4,4377;0,51954;-9,94821;0,4956
4,4403;0,50518;-9,87399;0,43096
4,4454;0,48363;-9,76385;0,3735
4,4454;0,48363;-9,76385;0,3735
4,4464;0,45729;-9,73991;0,36871
4,4479;0,42856;-9,704;0,33998
4,4501;0,41899;-9,68245;0,32801
4,4518;0,4118;-9,65851;0,31843
4,4537;0,41899;-9,64175;0,31603
4,4559;0,41659;-9,61063;0,30167
4,458;0,40462;-9,56992;0,28252
4,4603;0,40462;-9,55795;0,28012
4,4647;0,39744;-9,51725;0,2897
4,4647;0,39744;-9,51725;0,2897
4,4664;0,39025;-9,51246;0,30167
4,4682;0,39744;-9,4574;0,32322
4,4697;0,39025;-9,39993;0,35195
4,4722;0,38068;-9,27304;0,39744
4,4736;0,38307;-9,25868;0,45011
4,4757;0,38068;-9,2922;0,45729
4,4778;0,3735;-9,36402;0,47645
4,4799;0,35434;-9,42867;0,4956
4,4845;0,29928;-9,51007;0,49321
4,4859;0,29928;-9,51007;0,49321
4,4859;0,28012;-9,54598;0,48363
4,4877;0,26576;-9,61063;0,47884
4,4896;0,23703;-9,67048;0,47884
4,4915;0,22505;-9,70639;0,49081
4,4937;0,18675;-9,77822;0,49799
4,4956;0,15083;-9,83568;0,48842
4,4976;0,13647;-9,87159;0,48363
4,5042;0,09577;-9,94342;0,47166
4,5058;-0,00239;-10,07271;0,48363
4,5058;-0,00239;-10,07271;0,48363
4,5058;-0,01197;-10,10623;0,49321
4,5084;-0,02394;-10,13735;0,49081
4,5101;-0,05507;-10,1996;0,46687
4,5118;-0,10534;-10,23312;0,43814
4,5142;-0,12929;-10,25467;0,42138
4,5156;-0,1652;-10,29776;0,4549
4,5181;-0,17238;-10,33367;0,79966
4,5214;-0,14126;-10,36001;1,14203
4,5241;0,11971;-10,30734;2,94247
4,5243;0,11971;-10,30734;2,94247
4,5257;0,19154;-10,22833;3,14838
4,5281;0,29209;-10,04398;3,01669
4,5298;0,30885;-9,96497;2,78446
4,5315;0,35674;-9,91469;2,37744
4,5337;0,36871;-9,89314;2,3104
4,5355;0,34955;-9,87159;2,35589
4,5376;0,30885;-9,73273;2,13084
4,5395;0,13408;-9,56753;1,12767
4,5443;-0,24181;-9,58908;-0,73502
4,5444;-0,24181;-9,58908;-0,73502
4,547;-0,34955;-9,61781;-1,13964
4,5476;-0,53391;-9,69921;-1,6089
4,5498;-0,60813;-9,75188;-1,70228
4,5517;-0,61292;-9,77343;-1,66876
4,5537;-0,61292;-9,80455;-1,51314
4,5555;-0,55785;-9,79498;-1,25456
4,5578;-0,51715;-9,80216;-1,12527
4,56;-0,44772;-9,80455;-0,93853
4,5648;-0,40941;-9,81174;-0,83797
4,5651;-0,40941;-9,81174;-0,83797
4,5662;-0,41659;-9,79977;-0,87388
4,568;-0,43335;-9,79019;-0,91459
4,5713;-0,47166;-9,79019;-1,00078
4,5714;-0,54588;-9,82131;-1,05584
4,5736;-0,58897;-9,83329;-1,05824
4,5756;-0,67756;-9,87399;-1,00317
4,5776;-0,73263;-9,89553;-0,9481
4,5799;-0,75178;-9,93145;-0,81163
4,5845;-0,76854;-10,10383;-0,54348
4,5845;-0,76854;-10,10383;-0,54348
4,5861;-0,75178;-10,12777;-0,49081
4,5881;-0,67038;-10,17087;-0,41899
4,5897;-0,64883;-10,18523;-0,38547
4,5918;-0,58897;-10,20199;-0,31364
4,5942;-0,48842;-10,23072;-0,27773
4,5957;-0,44293;-10,21396;-0,27533
4,5976;-0,35434;-10,19242;-0,25618
4,6;-0,31603;-10,17087;-0,249
4,6046;-0,2059;-10,11101;-0,23224
4,6046;-0,2059;-10,11101;-0,23224
4,6059;-0,17717;-10,0751;-0,22505
4,6079;-0,11013;-10,00327;-0,19872
4,6101;-0,03591;-9,95539;-0,14605
4,6118;-0,01676;-9,92666;-0,11971
4,6143;0,02394;-9,87638;-0,04549
4,6156;0,03831;-9,84765;-0,01197
4,6228;0,07661;-9,80216;0,05028
4,6228;0,11732;-9,77822;0,08619
4,6254;0,15802;-9,80216;0,15562
4,6255;0,15802;-9,81174;0,19154
4,6263;0,16999;-9,81892;0,22266
4,6281;0,18196;-9,8285;0,24181
4,6299;0,2083;-9,85483;0,26097
4,6318;0,22745;-9,90511;0,249
4,6378;0,22984;-9,93624;0,249
4,6381;0,25618;-9,89793;0,28252
4,6381;0,27054;-9,88835;0,29928
4,6396;0,2897;-9,9099;0,3304
4,6442;0,29449;-9,92426;0,35434
4,6443;0,29449;-9,92426;0,35434
4,6456;0,29928;-9,92666;0,35674
4,6475;0,30406;-9,93863;0,3304
4,6496;0,30406;-9,94821;0,32801
4,6515;0,30646;-9,93863;0,31843
4,6539;0,2897;-9,94342;0,32082
4,6555;0,2873;-9,95539;0,31843
4,6577;0,27773;-9,95778;0,32322
4,66;0,26097;-9,96736;0,31603
4,6645;0,22745;-9,95539;0,29688
4,6645;0,22745;-9,95539;0,29688
4,6655;0,22745;-9,953;0,2873
4,6682;0,22027;-9,97694;0,26336
4,67;0,21787;-9,98173;0,24421
4,6717;0,2083;-9,96257;0,22745
4,6736;0,18196;-9,94342;0,21787
4,6755;0,17478;-9,93863;0,21308
4,6778;0,17478;-9,92905;0,2059
4,6798;0,15323;-9,92905;0,21548
4,6853;0,10534;-9,90751;0,22027
4,6854;0,10534;-9,90751;0,22027
4,6864;0,07661;-9,91469;0,22745
4,6877;0,06464;-9,92187;0,23224
4,6896;0,04549;-9,93384;0,23703
4,6917;0,03831;-9,94102;0,2466
4,6941;0,01197;-9,9506;0,249
4,6956;-0,03591;-9,98173;0,23703
4,6978;-0,05028;-9,97454;0,23224
4,7004;-0,05028;-9,953;0,23224
4,7042;-0,07661;-9,96257;0,26097
4,7043;-0,0838;-9,953;0,26815
4,7058;-0,09098;-9,94342;0,28491
4,708;-0,09577;-9,92905;0,29449
4,7096;-0,1245;-9,94342;0,30885
4,7114;-0,13647;-9,9506;0,31843
4,7138;-0,14126;-9,96257;0,31603
4,7155;-0,13886;-9,96257;0,29928
4,7176;-0,1221;-9,94821;0,2897
4,7196;-0,1245;-9,9506;0,27773
4,7248;-0,1245;-9,94342;0,21069
4,7248;-0,1245;-9,94342;0,21069
4,7258;-0,11492;-9,93624;0,20111
4,7274;-0,08859;-9,94102;0,1652
4,7294;-0,07901;-9,93624;0,13647
4,7316;-0,07183;-9,93145;0,10056
4,7336;-0,05267;-9,94342;0,06943
4,7357;-0,05746;-9,92905;0,05267
4,7379;-0,04788;-9,91948;0,03112
4,74;-0,04788;-9,90511;0,02394
4,7447;-0,02634;-9,90751;0
4,7447;-0,02873;-9,90751;-0,00239
4,7457;-0,02873;-9,90032;-0,00239
4,7478;-0,0431;-9,90511;0,00958
4,7496;-0,02873;-9,9099;0,00239
4,755;-0,02394;-9,90751;0,00239
4,755;-0,00958;-9,90272;0,00958
4,7556;0,00958;-9,88835;0,01437
4,7579;0,01676;-9,89075;0,01915
4,7602;0,01676;-9,89793;0,01197
4,7646;0,00718;-9,94342;-0,00958
4,7646;0,00718;-9,92905;-0,01197
4,7656;0,00718;-9,92666;-0,00718
4,7687;-0,00479;-9,94581;0
4,7696;-0,03831;-9,94581;0,00479
4,7717;-0,05507;-9,95778;0,01915
4,7737;-0,07183;-9,95539;0,01676
4,7757;-0,11253;-9,95539;0,01676
4,7775;-0,11013;-9,9506;0,02155
4,7798;-0,11013;-9,93145;0,01915
4,7842;-0,1652;-9,90272;0,02394
4,7842;-0,1652;-9,90272;0,02394
4,7856;-0,16759;-9,90272;0,02873
4,7876;-0,20351;-9,88835;0,02873
4,7896;-0,21308;-9,87638;0,03591
4,7915;-0,22984;-9,85005;0,05267
4,7938;-0,22266;-9,84047;0,05986
4,7956;-0,22505;-9,83807;0,07422
4,7976;-0,22984;-9,83568;0,09577
4,7997;-0,23224;-9,83329;0,09816
4,8046;-0,21787;-9,86202;0,14365
4,8046;-0,21787;-9,86202;0,14365
4,8057;-0,22027;-9,85723;0,1652
4,8076;-0,20111;-9,8692;0,20111
4,8097;-0,20351;-9,87399;0,23463
4,8118;-0,22027;-9,89314;0,25139
4,8137;-0,23224;-9,89075;0,27773
4,8157;-0,21787;-9,89793;0,29688
4,8175;-0,21069;-9,91229;0,34237
4,8195;-0,19632;-9,93145;0,3711
4,8244;-0,2083;-9,96257;0,4142
4,8244;-0,2083;-9,96257;0,4142
4,8256;-0,19872;-9,96976;0,41659
4,8282;-0,19632;-9,98412;0,4118
4,83;-0,18196;-9,98891;0,40462
4,8315;-0,18914;-9,9913;0,40223
4,8338;-0,18196;-9,98891;0,40462
4,8357;-0,17957;-9,97215;0,40701
4,8376;-0,17717;-9,96257;0,41659
4,8397;-0,18196;-9,95778;0,42856
4,8444;-0,20351;-9,93384;0,43096
4,8445;-0,20351;-9,93384;0,43096
4,846;-0,21787;-9,92666;0,43335
4,8479;-0,23463;-9,93145;0,43335
4,8498;-0,23703;-9,93624;0,42138
4,8516;-0,23224;-9,92666;0,40462
4,8538;-0,23463;-9,91708;0,40223
4,8557;-0,23463;-9,91469;0,39025
4,8575;-0,22984;-9,90511;0,35674
4,8597;-0,21548;-9,88835;0,35195
4,8645;-0,15323;-9,91229;0,30167
4,8655;-0,15323;-9,91229;0,30167
4,8657;-0,13886;-9,90032;0,28491
4,8723;-0,13168;-9,89314;0,26097
4,8723;-0,08859;-9,89553;0,23942
4,8723;-0,06464;-9,89553;0,23703
4,8746;-0,03831;-9,89075;0,19393
4,8794;-0,02634;-9,88596;0,18914
4,8794;0;-9,87399;0,18435
4,8798;0,02394;-9,87159;0,18196
4,8845;0,06943;-9,85723;0,18435
4,8846;0,06943;-9,85723;0,18435
4,8879;0,10534;-9,86441;0,16999
4,8879;0,11732;-9,86202;0,1652
4,8895;0,13647;-9,87159;0,16759
4,8917;0,14365;-9,87399;0,17238
4,8938;0,14605;-9,87878;0,1652
4,8957;0,15323;-9,89075;0,16041
4,8977;0,16041;-9,89793;0,1652
4,8998;0,13168;-9,9099;0,17478
4,9043;0,09816;-9,91948;0,19154
4,9043;0,09816;-9,91948;0,19154
4,9057;0,09098;-9,90511;0,20111
4,9078;0,07183;-9,89793;0,2059
4,9094;0,06704;-9,89553;0,2059
4,9114;0,03352;-9,91708;0,21069
4,914;0,01676;-9,9099;0,21069
4,9158;-0,01197;-9,89553;0,21308
4,9178;-0,02634;-9,87878;0,22266
4,9196;-0,03831;-9,88356;0,22745
4,9248;-0,10774;-9,86441;0,23463
4,9249;-0,10774;-9,86441;0,23463
4,9256;-0,11732;-9,87159;0,23703
4,9275;-0,14126;-9,8692;0,249
4,9296;-0,13886;-9,8668;0,25379
4,9319;-0,14844;-9,86441;0,25618
4,9344;-0,15802;-9,86202;0,27054
4,9356;-0,16759;-9,85723;0,27773
4,9377;-0,16999;-9,84765;0,28491
4,9398;-0,17238;-9,85244;0,27533
