time;X_value;Y_value;Z_value
7,1477;-3,55071;-9,84047;1,24502
7,1528;-4,0583;-9,7016;1,06306
7,1528;-4,0583;-9,7016;1,06306
7,1542;-4,17322;-9,67287;1,01757
7,1558;-4,37913;-9,61541;0,91222
7,1583;-4,5587;-9,54837;0,838
7,1599;-4,63532;-9,51964;0,81405
7,1622;-4,79813;-9,47175;0,74223
7,1639;-4,86756;-9,44781;0,71828
7,1661;-4,98727;-9,43105;0,68955
7,1677;-5,09502;-9,41908;0,6704
7,1735;-5,24825;-9,41429;0,6704
7,1743;-5,32487;-9,41908;0,69195
7,1743;-5,38951;-9,43105;0,71349
7,1761;-5,42543;-9,43344;0,72786
7,1783;-5,50444;-9,44781;0,78053
7,1798;-5,56669;-9,4526;0,83321
7,1844;-5,59542;-9,47175;0,85236
7,1844;-5,6457;-9,50527;0,91222
7,1864;-5,66485;-9,52203;0,93377
7,1885;-5,68401;-9,55795;0,9625
7,1932;-5,64809;-9,62259;0,99362
7,1933;-5,64809;-9,62259;0,99362
7,194;-5,63612;-9,64414;0,99602
7,1957;-5,61457;-9,69442;1,0032
7,1988;-5,59303;-9,69921;0,99841
7,2006;-5,56429;-9,69921;1,0056
7,2022;-5,54275;-9,71597;1,01517
7,204;-5,51401;-9,75428;1,06785
7,2061;-5,46374;-9,7878;1,10137
7,2079;-5,44937;-9,79498;1,12291
7,2132;-5,41585;-9,84765;1,24023
7,2133;-5,41585;-9,84765;1,24023
7,2142;-5,40627;-9,8692;1,27615
7,216;-5,40148;-9,93863;1,30727
7,2187;-5,40867;-9,98652;1,31446
7,2201;-5,42543;-10,10863;1,32164
7,2222;-5,43261;-10,28341;1,28812
7,2238;-5,45176;-10,38158;1,24502
7,226;-5,53317;-10,6234;1,1301
7,2277;-5,65767;-10,91789;0,97447
7,2338;-5,93541;-11,4159;0,6704
7,2339;-5,93541;-11,4159;0,6704
7,2346;-6,1485;-11,59308;0,45012
7,2363;-6,27539;-11,97856;0,3328
7,2381;-6,51961;-12,34967;0,1245
7,2398;-6,64172;-12,52924;0,01915
7,2425;-6,91467;-12,92669;-0,14366
7,244;-7,1924;-13,30977;-0,24422
7,2461;-7,30014;-13,44385;-0,27774
7,2481;-7,5276;-13,77905;-0,33759
7,2531;-7,9442;-14,3441;-0,11732
7,2531;-7,9442;-14,3441;-0,11732
7,254;-8,00406;-14,40875;-0,01676
7,2636;-8,05913;-14,47339;0,09577
7,2636;-8,09504;-14,53804;0,36872
7,2636;-8,06392;-14,51649;0,668
7,2636;-8,01124;-14,471;0,82842
7,2652;-7,85562;-14,27706;1,14207
7,2659;-7,57309;-13,98017;1,37192
7,268;-7,40549;-13,80299;1,44135
7,2738;-6,6058;-12,99852;1,28812
7,2738;-6,6058;-12,99852;1,28812
7,2749;-6,39271;-12,76627;1,14686
7,2759;-6,024;-12,34727;0,84518
7,2788;-5,8564;-12,1677;0,67519
7,2799;-5,54035;-11,83011;0,27295
7,2821;-5,24586;-11,49491;-0,15802
7,2841;-5,10938;-11,35126;-0,3759
7,2857;-4,83883;-11,07831;-0,76617
7,2876;-4,69278;-10,93944;-0,9601
7,2933;-4,16843;-10,621;-1,6712
7,2933;-4,16843;-10,621;-1,6712
7,2939;-4,0559;-10,6234;-1,82923
7,2956;-3,83323;-10,66889;-2,10696
7,2983;-3,62972;-10,75748;-2,35836
7,2999;-3,50282;-10,80057;-2,45653
7,3017;-3,25861;-10,87719;-2,61934
7,304;-3,1365;-10,92029;-2,6744
7,3057;-2,86834;-11,02324;-2,72708
7,3077;-2,60018;-11,14535;-2,70553
7,3138;-2,12612;-11,37041;-2,57863
7,3138;-1,96809;-11,44942;-2,50681
7,3147;-1,80528;-11,54519;-2,43019
7,3159;-1,63529;-11,64336;-2,34878
7,318;-1,32164;-11,86124;-2,20273
7,3198;-1,06785;-11,97377;-2,05189
7,3222;-0,96489;-12,23235;-1,97288
7,3241;-0,78053;-12,49572;-1,80289
7,326;-0,70871;-12,62022;-1,73345
7,3276;-0,57941;-12,86444;-1,61614
7,3349;-0,53632;-13,34808;-1,58022
7,3349;-0,53632;-13,34808;-1,58022
7,335;-0,54829;-13,45343;-1,60416
7,3359;-0,55308;-13,65934;-1,68557
7,3385;-0,56265;-13,7575;-1,72867
7,3403;-0,59857;-13,91074;-1,77895
7,3428;-0,59857;-13,96341;-1,80049
7,3445;-0,61772;-14,03284;-1,80049
7,3459;-0,64406;-14,12143;-1,78613
7,348;-0,66561;-14,14298;-1,77416
7,3536;-0,69673;-14,18129;-1,61374
7,3536;-0,69673;-14,18129;-1,61374
7,3547;-0,69913;-14,19326;-1,5491
7,3563;-0,73744;-14,17171;-1,3791
7,3582;-0,76138;-14,16214;-1,28573
7,3601;-0,80687;-14,10707;-1,0894
7,362;-0,84997;-14,0089;-0,86433
7,3639;-0,87391;-13,96341;-0,74941
7,3669;-0,94095;-13,85088;-0,43815
7,3687;-1,02954;-13,74553;-0,08619
7,3801;-1,19235;-13,54202;0,44773
7,3801;-1,26897;-13,45582;0,66082
7,3801;-1,33601;-13,45582;0,66082
7,3801;-1,40065;-13,27625;1,11573
7,3802;-1,56825;-13,11823;1,59219
7,3802;-1,66642;-13,02007;1,82923
7,3821;-1,80768;-12,82374;2,3009
7,3849;-1,94894;-12,66571;2,73905
7,3884;-2,05668;-12,5867;2,9689
7,3891;-2,25062;-12,40953;3,36396
7,3941;-2,42061;-12,11503;3,60099
7,3942;-2,4661;-12,03123;3,60338
7,3944;-2,49723;-11,93067;3,57944
7,3956;-2,53554;-11,83011;3,54832
7,3981;-2,60497;-11,68646;3,43339
7,4002;-2,66243;-11,52843;3,21551
7,402;-2,68159;-11,46858;3,11016
7,404;-2,77975;-11,36562;2,89707
7,4059;-2,87552;-11,2914;2,63849
7,4077;-2,87792;-11,24591;2,47329
7,4134;-2,67919;-11,02324;1,73345
7,4134;-2,67919;-11,02324;1,73345
7,4138;-2,62891;-10,9562;1,55867
7,416;-2,4685;-10,82691;1,23066
7,4181;-2,37991;-10,75748;1,06545
7,4198;-2,24344;-10,62819;0,80208
7,422;-2,0926;-10,49171;0,51716
7,424;-2,01598;-10,4127;0,37111
7,4261;-1,86753;-10,24271;0,09577
7,4277;-1,81725;-10,17567;-0,00958
7,4327;-1,56825;-9,7854;-0,46928
7,4328;-1,56825;-9,7854;-0,46928
7,4339;-1,45093;-9,65372;-0,57941
7,4356;-1,27854;-9,41189;-0,79969
7,4381;-1,25939;-9,22275;-0,97926
7,4405;-1,23305;-9,11979;-1,05827
7,4417;-1,18038;-8,92586;-1,2139
7,4437;-1,14207;-8,80854;-1,2953
7,446;-1,02236;-8,55953;-1,46051
7,4477;-1,0056;-8,36081;-1,56107
7,4536;-1,0032;-8,06871;-1,58022
7,4537;-1,05348;-7,98251;-1,5467
7,4537;-1,09658;-7,88674;-1,50839
7,4561;-1,12052;-7,79815;-1,4653
7,4579;-1,16841;-7,63055;-1,32403
7,4599;-1,19474;-7,54197;-1,1708
7,4622;-1,24981;-7,4031;-1,04151
7,4637;-1,33361;-7,28817;-0,76138
7,4657;-1,2953;-7,22592;-0,64167
7,4676;-1,27854;-7,10621;-0,38548
7,4733;-1,43417;-6,98649;0,01437
7,4736;-1,43417;-6,98649;0,01437
7,475;-1,44135;-6,95537;0,06225
7,4756;-1,44375;-6,89312;0,14366
7,4781;-1,44854;-6,8596;0,17718
7,4796;-1,48206;-6,81889;0,24422
7,4819;-1,48924;-6,79735;0,27534
7,4837;-1,52036;-6,76861;0,35435
7,4855;-1,55388;-6,74946;0,44534
7,4876;-1,53952;-6,7327;0,48364
7,4937;-1,43656;-6,66566;0,52674
7,4952;-1,43656;-6,66566;0,52674
7,4953;-1,43417;-6,6489;0,53153
7,4958;-1,47966;-6,64172;0,55308
7,4976;-1,48684;-6,64411;0,54589
7,4999;-1,44135;-6,62256;0,46688
7,502;-1,40544;-6,6058;0,36632
7,5044;-1,36953;-6,6082;0,3328
7,5058;-1,32403;-6,58665;0,26098
7,5164;-1,33601;-6,62017;0,19394
7,5164;-1,38629;-6,66806;0,13647
7,5164;-1,40544;-6,66806;0,13647
7,5165;-1,41262;-6,69679;0,10295
7,5211;-1,41023;-6,73749;0,0838
7,5212;-1,32403;-6,76143;-0,00958
7,5222;-1,25939;-6,76383;-0,05507
7,5222;-1,17798;-6,75904;-0,11014
7,5248;-1,1708;-6,76143;-0,1269
7,5264;-1,17319;-6,77101;-0,13169
7,5281;-1,14207;-6,79735;-0,15084
7,5333;-0,9218;-6,78059;-0,24661
7,5333;-0,9218;-6,78059;-0,24661
7,534;-0,89546;-6,79974;-0,2514
7,5362;-0,88828;-6,80932;-0,25619
7,538;-0,90982;-6,86199;-0,26098
7,5405;-0,94095;-6,92185;-0,23464
7,5424;-0,95053;-6,93861;-0,22746
7,5445;-0,86194;-6,94819;-0,23464
7,5461;-0,76138;-6,92664;-0,28013
7,548;-0,72547;-6,93861;-0,29928
7,5539;-0,64406;-6,95537;-0,31365
7,554;-0,64406;-6,95537;-0,31365
7,554;-0,61293;-6,96016;-0,32323
7,5564;-0,53871;-6,96255;-0,34478
7,5585;-0,5435;-6,96973;-0,34717
7,5606;-0,52195;-6,97692;-0,33041
7,5616;-0,4597;-6,95297;-0,30407
7,5644;-0,44055;-6,9434;-0,27774
7,5663;-0,41182;-6,89551;-0,23464
7,5682;-0,39984;-6,87875;-0,2107
7,5743;-0,27534;-6,77819;-0,10535
7,5743;-0,27534;-6,77819;-0,10535
7,5744;-0,21309;-6,74467;-0,08859
7,5767;-0,10295;-6,63693;-0,02155
7,5784;0,01915;-6,50764;0,05507
7,5804;0,09098;-6,43342;0,08859
7,5822;0,2083;-6,28258;0,13887
7,5839;0,25858;-6,21075;0,16281
7,5871;0,38787;-6,05512;0,24182
7,5889;0,49561;-5,89949;0,30407
7,5929;0,65843;-5,67204;0,38308
7,5929;0,69673;-5,59781;0,40703
7,5943;0,74701;-5,52838;0,40942
7,5962;0,79729;-5,45416;0,41421
7,599;0,88349;-5,32008;0,48604
7,6009;0,92658;-5,25543;0,53153
7,6025;0,95292;-5,13572;0,53871
7,6045;1,01038;-5,03755;0,58181
7,6065;1,01996;-4,99685;0,60815
7,6076;1,0439;-4,88911;0,67279
7,614;1,05348;-4,73348;0,81405
7,614;1,05348;-4,73348;0,81405
7,614;1,04151;-4,70236;0,85476
7,6167;1,00799;-4,65447;0,94813
7,6178;0,99602;-4,64729;0,98884
7,6201;0,96968;-4,62574;1,09897
7,6229;0,95292;-4,61377;1,16601
7,6245;0,88109;-4,56349;1,27854
7,6298;0,79969;-4,54433;1,4222
7,6298;0,77096;-4,5587;1,49163
7,6348;0,56265;-4,63292;1,80049
7,6349;0,56265;-4,63292;1,80049
7,6349;0,49801;-4,66405;1,89387
7,6368;0,34956;-4,71193;2,06386
7,6388;0,27055;-4,76461;2,14527
7,6404;0,13647;-4,87953;2,30808
7,6425;-0,00479;-5,02079;2,47329
7,6462;-0,0838;-5,10459;2,55709
7,6463;-0,23464;-5,26501;2,72708
7,6487;-0,3759;-5,39909;2,90426
7,6535;-0,62251;-5,66485;3,16044
7,6535;-0,70392;-5,76781;3,24903
7,6545;-0,79969;-5,76781;3,33283
7,6566;-0,89306;-5,99526;3,42142
7,6588;-1,09179;-6,20835;3,60578
7,6603;-1,19235;-6,32567;3,69676
7,6627;-1,39586;-6,5651;3,90746
7,6648;-1,64247;-6,83326;4,14928
7,667;-1,78373;-6,97931;4,2642
7,6685;-2,00161;-7,24986;4,49645
7,6736;-2,45174;-7,81012;5,02798
7,6736;-2,45174;-7,81012;5,02798
7,6749;-2,56906;-7,95378;5,17642
7,6768;-2,68398;-8,10223;5,32726
7,6792;-2,91623;-8,46376;5,63373
7,6803;-3,13411;-8,81811;5,9402
7,6828;-3,20833;-8,98571;6,1054
7,6849;-3,40226;-9,35922;6,4837
7,6867;-3,60099;-9,71597;6,87636
7,6883;-3,69437;-9,90512;7,06311
7,6948;-4,10618;-10,62579;7,85801
7,6948;-4,10618;-10,62579;7,85801
7,6948;-4,19956;-10,78621;8,05195
7,6964;-4,37913;-11,08549;8,44461
7,6984;-4,47969;-11,23394;8,64573
7,7005;-4,67362;-11,53083;9,05515
7,7028;-4,88193;-11,75828;9,44063
7,7043;-4,97051;-11,85166;9,61301
7,7067;-5,14051;-11,99532;9,91948
7,7085;-5,20994;-12,02644;10,06793
7,7141;-5,32008;-11,88518;10,47495
7,7141;-5,32008;-11,88518;10,47495
7,7142;-5,31768;-11,77265;10,5396
7,717;-5,186;-11,41351;10,55875
7,7191;-4,99446;-10,90832;10,46059
7,7208;-4,90108;-10,6234;10,36482
7,7222;-4,67362;-10,02483;10,06074
7,7249;-4,56109;-9,71836;9,85484
7,7267;-4,38392;-9,12458;9,38077
7,7287;-4,27618;-8,58348;8,89713
7,7342;-4,29772;-7,65689;8,00646
7,7342;-4,29772;-7,65689;8,00646
7,7345;-4,36237;-7,46774;7,81491
7,7369;-4,44377;-7,29057;7,63774
7,7396;-4,67362;-7,00565;7,35282
7,741;-4,95854;-6,89072;7,111
7,743;-5,10699;-6,7351;7,00086
7,7448;-5,40627;-6,66806;6,81171
7,7467;-5,56669;-6,64651;6,7327
7,7489;-5,87076;-6,66087;6,5651
7,7536;-6,59144;-6,93621;6,00005
7,7536;-6,59144;-6,93621;6,00005
7,7548;-6,76622;-7,03677;5,84203
7,7566;-7,13015;-7,30254;5,45416
7,7582;-7,3193;-7,45817;5,2291
7,7632;-7,6952;-7,79097;4,72869
7,7632;-7,87956;-7,98012;4,45575
7,7648;-8,26743;-8,38475;3,8476
7,7667;-8,60263;-8,78938;3,15326
7,769;-8,74868;-9,01205;2,80609
7,7742;-9,09585;-9,83329;1,33361
7,7742;-9,09585;-9,83329;1,33361
7,7742;-9,11979;-10,04398;1,0032
7,7791;-9,1174;-10,40073;0,44055
7,7791;-9,08388;-10,55875;0,20351
7,7801;-8,93543;-10,82212;-0,09577
7,7844;-8,72713;-11,04718;-0,0838
7,7852;-8,5715;-11,13098;0,03591
7,7865;-8,26504;-11,20281;0,49322
7,789;-7,97533;-11,24112;1,11813
7,7934;-7,59703;-11,18845;2,20273
7,7944;-7,50605;-11,15014;2,56187
7,7944;-7,43183;-11,10465;2,90904
7,7959;-7,38634;-11,05676;3,25382
7,7984;-7,34324;-10,8748;3,91225
7,8004;-7,32648;-10,75029;4,21632
7,8025;-7,3169;-10,47016;4,71193
7,8039;-7,27381;-10,0775;5,13333
7,8064;-7,24029;-9,87399;5,31768
7,8084;-7,14691;-9,45739;5,55472
7,8129;-6,93861;-8,79178;5,76063
7,8129;-6,83326;-8,55474;5,79175
7,8151;-6,72073;-8,33686;5,81569
7,8184;-6,62256;-8,13575;5,82766
7,8184;-6,37117;-7,76463;5,78457
7,8198;-6,05273;-7,38873;5,59303
7,8219;-5,88034;-7,21874;5,45176
7,8238;-5,50683;-6,97931;5,08065
7,8257;-5,06868;-6,80213;4,58025
7,8277;-4,86038;-6,74707;4,28096
7,8338;-3,92422;-6,79735;2,6744
7,8338;-3,92422;-6,79735;2,6744
7,8345;-3,66563;-6,84284;2,1764
7,8361;-3,14368;-7,00565;1,06785
7,8384;-2,8444;-7,1086;0,49801
7,8401;-2,22668;-7,35282;-0,68237
7,8424;-1,92021;-8,10462;-1,89866
7,8439;-1,70233;-8,34165;-2,40385
7,8467;-1,30727;-9,00966;-3,35677
7,8486;-1,16122;-9,38316;-3,79493
7,8533;-0,76856;-10,64495;-4,95854
7,8537;-0,76856;-10,64495;-4,95854
7,8542;-0,69195;-10,98014;-5,13572
7,856;-0,54589;-11,68885;-5,37275
7,8582;-0,36393;-12,48135;-5,50204
7,86;-0,28731;-12,91232;-5,54035
7,8625;-0,11971;-13,78145;-5,63612
7,8641;-0,01915;-14,23636;-5,65049
7,8668;0,26098;-15,13661;-5,54035
7,8687;0,56265;-16,07755;-5,24107
7,873;1,087;-17,55961;-4,34561
7,8747;1,27615;-18,05044;-3,87873
7,8747;1,45572;-18,5269;-3,35198
7,8817;1,61135;-18,99139;-2,78215
7,8817;1,83162;-19,87009;-1,39826
7,8818;1,82923;-20,28669;0,30886
7,8826;1,7143;-21,08398;1,25221
7,8845;1,24023;-21,93874;3,05988
7,8863;0,88828;-22,34816;3,74465
7,8887;-0,08619;-22,97067;4,42462
7,8932;-2,26259;-22,98264;3,88351
7,8943;-2,26259;-22,98264;3,88351
7,8957;-2,71271;-22,77195;3,64409
7,8964;-3,45494;-22,1638;3,22269
7,8983;-3,71352;-21,77832;3,00721
7,9;-4,00802;-20,89484;2,72947
7,9023;-4,05351;-20,41598;2,65525
7,9037;-3,94098;-19,39363;2,5523
7,9058;-3,74704;-18,3569;2,50441
7,9077;-3,58902;-17,82777;2,53554
7,9131;-2,70074;-15,8094;2,74863
7,9134;-2,5092;-15,32575;2,80609
7,9139;-2,5092;-15,32575;2,80609
7,9156;-2,08541;-14,34889;2,85637
7,9177;-1,83641;-13,85088;2,80848
7,9199;-1,35516;-12,87641;2,6744
7,9218;-0,87152;-11,88039;2,5523
7,9236;-0,64167;-11,28901;2,50202
7,9258;-0,13647;-9,90512;2,47807
7,9276;0,40463;-8,46137;2,72468
7,9333;1,02714;-6,86439;2,842
7,9333;1,02714;-6,86439;2,842
7,9345;1,18756;-6,43102;2,70792
7,9367;1,46051;-5,66964;2,34639
7,9383;1,5467;-5,08783;1,96809
7,9402;1,66402;-4,70236;1,77416
7,9419;1,93457;-4,04154;1,24023
7,9442;2,12612;-3,60338;0,64406
7,9465;2,1764;-3,4286;0,36154
7,9478;2,0926;-3,18917;-0,15084
7,9543;1,90584;-2,89468;-1,1301
7,9543;1,90584;-2,89468;-1,1301
7,9546;1,81247;-2,8851;-1,36234
7,9559;1,70951;-2,89228;-1,59459
7,9584;1,52515;-2,94017;-2,03753
7,9606;1,31925;-3,03833;-2,42061
7,9625;1,22826;-3,10298;-2,593
7,9641;1,04151;-3,22988;-2,90426
7,9665;0,84039;-3,3879;-3,11495
7,969;0,75659;-3,4693;-3,20833
7,9748;0,38308;-3,85239;-3,4693
7,9748;0,38308;-3,85239;-3,4693
7,9748;0,27534;-3,95774;-3,49085
7,9769;0,06943;-4,20914;-3,51719
7,9789;-0,01915;-4,33364;-3,52916
7,9806;-0,16281;-4,55391;-3,51719
7,9824;-0,34238;-4,82686;-3,44776
7,9839;-0,45012;-4,98727;-3,39029
7,9866;-0,66321;-5,34163;-3,24424
7,9881;-0,72307;-5,50444;-3,16284
7,9935;-0,94334;-6,33046;-2,65286
7,9936;-0,94334;-6,33046;-2,65286
7,9941;-1,06066;-6,59383;-2,51878
7,9956;-1,34079;-7,1924;-2,23146
7,9981;-1,68078;-7,79576;-1,96331
7,9999;-1,86993;-8,10462;-1,8412
8,0026;-2,19555;-8,72474;-1,64008
8,0045;-2,37033;-9,02881;-1,55149
8,0063;-2,74623;-9,6178;-1,37431
8,008;-3,08383;-10,18046;-1,18756
8,0147;-3,52437;-10,94423;-0,85476
8,0148;-3,67042;-11,16929;-0,74223
8,0148;-3,81887;-11,38717;-0,62969
8,0161;-3,94576;-11,59308;-0,52195
8,0231;-4,17801;-11,92349;-0,2945
8,0232;-4,37913;-12,05996;-0,02634
8,0232;-4,46053;-12,2539;0,14605
8,024;-4,59461;-12,38319;0,52674
8,0271;-4,65686;-12,39277;0,75899
8,0277;-4,79813;-12,39756;1,23784
8,0333;-4,85798;-12,1294;1,97049
8,0334;-4,85798;-12,1294;1,97049
8,034;-4,78376;-11,9618;2,05429
8,036;-4,6401;-11,62899;2,08781
8,0385;-4,57306;-11,4566;2,05189
8,0403;-4,41504;-11,10944;1,8819
8,0424;-4,3073;-10,93944;1,74064
8,044;-4,02956;-10,48453;1,38629
8,0462;-3,73507;-10,06553;0,98165
8,0479;-3,62972;-9,89314;0,78053
8,0534;-3,01679;-9,19402;-0,10295
8,0537;-3,01679;-9,19402;-0,10295
8,0545;-2,89947;-9,00726;-0,31365
8,056;-2,64089;-8,71037;-0,70871
8,0583;-2,47568;-8,60263;-0,89067
8,0599;-2,16442;-8,33686;-1,23066
8,0625;-1,9226;-8,09744;-1,4629
8,0641;-1,79331;-8,00167;-1,56825
8,0664;-1,55867;-7,79097;-1,76219
8,0685;-1,36234;-7,61858;-1,92979
8,0728;-1,01757;-7,37676;-2,08541
8,073;-0,93616;-7,30014;-2,11654
8,074;-0,93616;-7,30014;-2,11654
8,0757;-0,77335;-7,13973;-2,1309
8,078;-0,61293;-6,97213;-2,07584
8,0799;-0,53871;-6,92185;-2,00161
8,0822;-0,42618;-6,86678;-1,81247
8,0841;-0,32562;-6,79974;-1,48924
8,0865;-0,28492;-6,75664;-1,26418
8,0884;-0,26098;-6,6513;-0,68716
8,0935;-0,39506;-6,58186;0,91222
8,0936;-0,39506;-6,58186;0,91222
8,094;-0,49322;-6,6082;1,33122
8,0962;-0,62012;-6,64651;1,72388
8,0981;-0,96729;-6,80932;2,38709
8,1006;-1,41502;-7,10142;2,76539
8,1024;-1,64966;-7,28338;2,82764
8,1043;-2,08541;-7,67126;2,74863
8,106;-2,4661;-8,06631;2,42779
8,108;-2,62652;-8,25067;2,20992
8,1136;-3,09101;-8,86121;1,16362
8,1136;-3,09101;-8,86121;1,16362
8,1144;-3,18199;-8,98092;0,87391
8,1157;-3,31607;-9,14852;0,28492
8,1184;-3,36635;-9,21796;0,00718
8,1209;-3,44536;-9,31612;-0,56984
8,1217;-3,54592;-9,3688;-1,12531
8,1243;-3,5986;-9,38556;-1,41502
8,1266;-3,66563;-9,39035;-2,0064
8,1279;-3,69915;-9,38556;-2,28893
8,1336;-3,82845;-9,30176;-3,33522
8,1336;-3,82845;-9,30176;-3,33522
8,1351;-3,83802;-9,28021;-3,5531
8,1368;-3,81647;-9,23232;-3,93379
8,1381;-3,79493;-9,19641;-4,23308
8,1404;-3,78774;-9,17486;-4,35519
8,1419;-3,78056;-9,1605;-4,49884
8,1487;-3,78056;-9,15331;-4,52997
8,1487;-3,74225;-9,10543;-4,54433
8,1487;-3,71352;-9,04557;-4,46772
8,1546;-3,62254;-8,95938;-4,22829
8,1546;-3,58662;-8,92825;-4,12534
8,1546;-3,54592;-8,88994;-4,00802
8,1573;-3,50043;-8,84206;-3,88351
8,1581;-3,431;-8,74629;-3,62014
8,1605;-3,31607;-8,69601;-3,32325
8,1635;-3,25861;-8,62657;-3,1796
8,1637;-3,15087;-8,53559;-2,86834
8,1668;-3,10059;-8,4877;-2,68398
8,1681;-2,98805;-8,41109;-2,31526
8,1739;-2,78694;-8,31292;-1,63529
8,1739;-2,78694;-8,31292;-1,63529
8,1745;-2,73666;-8,30334;-1,47008
8,1764;-2,64089;-8,2794;-1,13489
8,1779;-2,59539;-8,26982;-0,96729
8,1798;-2,50681;-8,28898;-0,64406
8,1819;-2,45892;-8,29377;-0,49322
8,1841;-2,39427;-8,31292;-0,18196
8,1858;-2,35836;-8,36799;0,10295
8,1878;-2,33202;-8,4039;0,22506
8,1934;-2,28174;-8,60023;0,65124
8,1935;-2,28174;-8,60023;0,65124
8,1939;-2,27456;-8,66727;0,73504
8,1957;-2,31287;-8,80135;0,89067
8,1979;-2,344;-8,85403;0,95053
8,1999;-2,36315;-9,00487;1,01757
8,2019;-2,38949;-9,13895;1,03433
8,2041;-2,40146;-9,21078;1,02714
8,2061;-2,40385;-9,35443;0,99123
8,2078;-2,41822;-9,46936;0,91222
8,2136;-2,44455;-9,67048;0,72068
8,2136;-2,46371;-9,73033;0,65603
8,2137;-2,48047;-9,77104;0,56984
8,2159;-2,48286;-9,79977;0,47646
8,2186;-2,4661;-9,88357;0,28492
8,2214;-2,47089;-9,92906;0,19872
8,2237;-2,47568;-9,99131;0,0431
8,225;-2,42779;-10,0368;-0,10774
8,2264;-2,42061;-10,05356;-0,1652
8,2287;-2,46131;-10,07032;-0,26337
8,2335;-2,39906;-10,07511;-0,42139
8,2335;-2,36554;-10,06314;-0,4621
8,2348;-2,33681;-10,05117;-0,50519
8,2369;-2,31766;-10,04398;-0,54589
8,2387;-2,27217;-10,01525;-0,61054
8,2405;-2,20273;-9,98173;-0,66082
8,2426;-2,19076;-9,97455;-0,67997
8,2442;-2,15964;-9,95539;-0,70871
8,246;-2,15485;-9,953;-0,71589
8,248;-2,14288;-9,94342;-0,72307
8,2534;-2,15724;-9,95539;-0,74941
8,2549;-2,15724;-9,95539;-0,74941
8,2549;-2,15006;-9,953;-0,74701
8,257;-2,21231;-9,96497;-0,73983
8,259;-2,21949;-9,97455;-0,73504
8,2667;-2,26977;-10,00567;-0,70392
8,2667;-2,28893;-10,04159;-0,69913
8,2668;-2,29372;-10,04638;-0,69195
8,2676;-2,30569;-10,05356;-0,66561
8,2686;-2,32005;-10,06314;-0,63927
8,2742;-2,35118;-10,13975;-0,57223
8,2743;-2,36315;-10,15891;-0,5435
8,275;-2,36315;-10,15891;-0,5435
8,2763;-2,38709;-10,19722;-0,49561
8,2788;-2,43258;-10,24989;-0,44294
8,2814;-2,45413;-10,27862;-0,40463
8,2827;-2,4685;-10,32172;-0,3352
8,2842;-2,49483;-10,33608;-0,32083
8,2861;-2,52117;-10,40312;-0,29689
8,288;-2,58821;-10,44622;-0,22027
8,2935;-2,64089;-10,44143;-0,11014
8,2935;-2,68159;-10,42946;-0,06704
8,2943;-2,7175;-10,42707;-0,02873
8,2961;-2,74623;-10,41031;0,00479
8,2979;-2,81327;-10,37679;0,08141
8,3001;-2,87552;-10,35284;0,11493
8,302;-2,91144;-10,29538;0,13647
8,3039;-2,98566;-10,22834;0,18196
8,3058;-3,03355;-10,2044;0,19872
8,3078;-3,10298;-10,15651;0,23464
8,3137;-3,29692;-9,9961;0,28971
8,3143;-3,29692;-9,9961;0,28971
8,3144;-3,3472;-9,96497;0,30886
8,3161;-3,45973;-9,88836;0,33759
8,319;-3,50761;-9,86202;0,34238
8,3197;-3,62733;-9,80216;0,36872
8,3223;-3,69437;-9,77104;0,3783
8,3253;-3,82605;-9,73512;0,38308
8,3264;-3,96731;-9,68245;0,3783
8,3279;-4,03196;-9,66329;0,38069
8,3331;-4,27139;-9,60104;0,3328
8,3331;-4,27139;-9,60104;0,3328
8,3342;-4,32885;-9,58428;0,31604
8,3363;-4,45335;-9,54837;0,27055
8,3381;-4,51081;-9,53879;0,249
8,3403;-4,64489;-9,53161;0,19394
8,3423;-4,75982;-9,5364;0,13887
8,3439;-4,82207;-9,53161;0,11732
8,3468;-4,9346;-9,534;0,05028
8,3485;-5,04474;-9,54358;-0,02155
8,3535;-5,19797;-9,51245;-0,11253
8,3536;-5,19797;-9,51245;-0,11253
8,3539;-5,2698;-9,49809;-0,1676
8,3562;-5,30571;-9,50048;-0,18196
8,3583;-5,37036;-9,49809;-0,21309
8,3605;-5,40148;-9,48851;-0,21548
8,3627;-5,44937;-9,49569;-0,23224
8,3645;-5,48289;-9,4526;-0,22027
8,3663;-5,48768;-9,44063;-0,2083
8,3682;-5,49247;-9,41668;-0,17478
8,3735;-5,50444;-9,39753;-0,06704
8,3735;-5,50444;-9,39753;-0,06704
8,374;-5,50204;-9,39035;-0,02394
8,3759;-5,49965;-9,38795;0,01197
8,3781;-5,49965;-9,38795;0,09098
8,38;-5,48528;-9,39513;0,1652
8,3824;-5,4781;-9,37837;0,2083
8,3845;-5,4781;-9,34964;0,2921
8,3858;-5,44458;-9,33528;0,36154
8,3876;-5,43261;-9,30894;0,40463
8,3936;-5,34163;-9,21796;0,5842
8,3936;-5,34163;-9,21796;0,5842
8,3995;-5,31768;-9,19402;0,62491
8,3995;-5,24586;-9,18204;0,72068
8,3995;-5,20515;-9,18683;0,77096
8,4007;-5,11178;-9,1988;0,88828
8,4055;-5,0184;-9,23472;1,01278
8,4055;-4,96573;-9,24669;1,09179
8,4058;-4,86756;-9,26584;1,27375
